"word","mRT","accuracy"
"glamorous",718.8125,1
"glance",657.322580645161,0.935483870967742
"glanced",814.133333333333,1
"glances",703.78125,1
"glancing",661.088235294118,1
"gland",713.25,0.84375
"glanders",902.25,0.34375
"glands",702.529411764706,0.941176470588235
"glandular",867.454545454545,0.454545454545455
"glare",606.542857142857,0.942857142857143
"glared",701.529411764706,0.882352941176471
"glaring",737.735294117647,0.941176470588235
"glaringly",882.833333333333,0.866666666666667
"glass",578.685714285714,0.971428571428571
"glassblower",978.8,0.9
"glasscutter",912.939393939394,0.818181818181818
"glasses",617.735294117647,1
"glasshouse",714.90625,0.875
"glassless",931.5625,0.90625
"glassware",678.69696969697,0.939393939393939
"glassy",689.875,0.96875
"glaucoma",842.633333333333,0.933333333333333
"glaze",685.0625,1
"glazed",623.028571428571,0.942857142857143
"glazes",612.30303030303,0.96969696969697
"glazing",693.235294117647,0.970588235294118
"gleam",748.272727272727,0.848484848484849
"gleamed",776.114285714286,0.942857142857143
"gleaming",745.0625,0.90625
"glean",761.848484848485,0.545454545454545
"gleaned",822.875,0.5625
"glee",669.647058823529,0.911764705882353
"gleeful",756.545454545455,0.909090909090909
"gleefully",891.666666666667,0.818181818181818
"glees",872.666666666667,0.393939393939394
"glen",769.566666666667,0.666666666666667
"glib",717.90625,0.4375
"glibly",751.529411764706,0.235294117647059
"glide",644.40625,0.96875
"glided",824.060606060606,0.96969696969697
"glider",777.333333333333,0.878787878787879
"gliders",725.28125,0.84375
"glides",650.060606060606,0.939393939393939
"glimmer",680.818181818182,0.939393939393939
"glimmering",750.1875,1
"glimpse",669.628571428571,1
"glimpsed",726.71875,0.90625
"glimpses",732.870967741935,1
"glint",813.757575757576,0.606060606060606
"glinted",823.852941176471,0.558823529411765
"glinting",787.58064516129,0.516129032258065
"glisten",738.28125,0.84375
"glistened",780.363636363636,0.848484848484849
"glistening",823.647058823529,0.911764705882353
"glitter",660.212121212121,0.878787878787879
"glittered",732.566666666667,1
"glittering",685.333333333333,0.909090909090909
"gloat",734.823529411765,0.764705882352941
"gloated",661.5,0.71875
"gloats",859.548387096774,0.67741935483871
"global",662.787878787879,1
"globally",806.857142857143,0.942857142857143
"globe",622.636363636364,1
"globes",653.852941176471,0.941176470588235
"globetrotter",876.483870967742,0.806451612903226
"globular",826.125,0.6875
"globule",798.03125,0.375
"globulin",939.382352941176,0.352941176470588
"glockenspiel",861.666666666667,0.424242424242424
"gloom",631.941176470588,1
"gloomily",723.064516129032,0.903225806451613
"gloomy",613.8125,1
"glories",632.588235294118,0.911764705882353
"glorification",838.794117647059,0.941176470588235
"glorified",719.909090909091,0.96969696969697
"glorifies",755.352941176471,0.852941176470588
"glorify",604.588235294118,1
"glorious",633.290322580645,1
"gloriously",815.235294117647,0.970588235294118
"glory",601.4375,0.9375
"glorying",831.333333333333,0.848484848484849
"gloss",645.030303030303,0.909090909090909
"glossary",596.727272727273,0.96969696969697
"glossed",707.363636363636,0.96969696969697
"glossy",603.58064516129,1
"glottal",759.272727272727,0.272727272727273
"glove",637.228571428571,1
"gloved",664.0625,0.875
"gloves",665.65625,0.96875
"glow",583.757575757576,0.96969696969697
"glowed",674.121212121212,0.818181818181818
"glower",770.794117647059,0.647058823529412
"glowered",848.636363636364,0.636363636363636
"glowering",749.363636363636,0.696969696969697
"glowing",645.833333333333,0.966666666666667
"glows",719.235294117647,0.970588235294118
"glucose",658.382352941176,0.970588235294118
"glue",593.242424242424,0.96969696969697
"glued",640.028571428571,0.914285714285714
"glum",715.264705882353,0.735294117647059
"glumly",854.181818181818,0.606060606060606
"glut",850.212121212121,0.606060606060606
"gluten",730.133333333333,0.466666666666667
"glutinous",841.733333333333,0.5
"glutted",882.064516129032,0.516129032258065
"glutton",734.78125,0.78125
"gluttons",758.676470588235,0.735294117647059
"gluttony",786.228571428571,0.8
"glycerin",755.757575757576,0.878787878787879
"glycerine",812.617647058824,0.941176470588235
"glycerol",846.205882352941,0.823529411764706
"glycol",761.727272727273,0.545454545454545
"gnarled",816.264705882353,0.941176470588235
"gnash",770.606060606061,0.454545454545455
"gnashing",759.375,0.3125
"gnat",758.606060606061,0.666666666666667
"gnaw",742.235294117647,0.823529411764706
"gnawed",732.424242424242,0.757575757575758
"gnawing",746.757575757576,0.848484848484849
"gnome",763.882352941176,0.676470588235294
"gnomelike",797.69696969697,0.303030303030303
"gnomes",826.090909090909,0.757575757575758
"go",596.787878787879,0.96969696969697
"goad",791.606060606061,0.333333333333333
"goaded",814.382352941176,0.470588235294118
"goal",541.484848484848,0.96969696969697
"goalie",814.833333333333,0.866666666666667
"goalkeeper",807,0.935483870967742
"goalpost",804.5,0.75
"goals",508.515151515152,0.96969696969697
"goat",632.852941176471,0.970588235294118
"goat's",708.666666666667,0.96969696969697
"goatee",828.515151515152,0.727272727272727
"goatherd",861.875,0.28125
"goatskin",794.5,1
"gob",729.096774193548,0.290322580645161
"gobble",714.09375,0.875
"gobbled",754.90625,0.8125
"gobbledygook",1028.34482758621,0.275862068965517
"gobbler",788.787878787879,0.818181818181818
"gobblers",807.848484848485,0.757575757575758
"gobbles",736.558823529412,0.764705882352941
"goblet",767.15625,0.875
"goblin",697,0.866666666666667
"gobs",745.342857142857,0.542857142857143
"god",634.212121212121,0.909090909090909
"godchild",899.69696969697,0.939393939393939
"goddaughter",940.25,0.9375
"goddess",687.548387096774,1
"godfather",689.71875,0.96875
"godfearing",980.878787878788,0.909090909090909
"godforsaken",970.21875,0.8125
"godhead",893.029411764706,0.5
"godless",843.272727272727,0.939393939393939
"godlike",763.323529411765,0.911764705882353
"godliness",921.058823529412,0.911764705882353
"godly",692.735294117647,0.794117647058823
"godmother",706.194444444444,0.944444444444444
"godparent",783.151515151515,0.939393939393939
"gods",628.060606060606,0.818181818181818
"godsend",854.939393939394,0.848484848484849
"godson",779.612903225806,0.903225806451613
"godspeed",736.625,0.84375
"goes",650.914285714286,0.914285714285714
"goggle",749.121212121212,0.909090909090909
"goggles",743.96875,0.90625
"gogo",773.151515151515,0.545454545454545
"going",590.677419354839,0.935483870967742
"goings",699.677419354839,0.967741935483871
"gold",554.96875,1
"golden",605.484848484848,0.909090909090909
"goldfinch",853.911764705882,0.5
"goldfish",674.823529411765,0.970588235294118
"goldmine",794.676470588235,0.911764705882353
"goldsmith",740.151515151515,0.939393939393939
"golf",531.882352941176,1
"golf's",657.264705882353,0.941176470588235
"golfer",618.161290322581,0.967741935483871
"golfers",677.71875,0.9375
"golfing",686.705882352941,0.941176470588235
"golly",842.878787878788,0.484848484848485
"gonad",835.606060606061,0.606060606060606
"gondola",887.515151515152,0.666666666666667
"gondolier",880.966666666667,0.366666666666667
"gone",599.057142857143,0.971428571428571
"goner",792.636363636364,0.484848484848485
"gong",763.151515151515,0.575757575757576
"gonna",810.757575757576,0.666666666666667
"goo",854.322580645161,0.67741935483871
"goober",884.064516129032,0.612903225806452
"good",648.090909090909,0.909090909090909
"goodby",959.03125,0.4375
"goodbye",610.911764705882,1
"goodie",844.484848484848,0.818181818181818
"goodies",752.147058823529,0.970588235294118
"goodness",796.588235294118,0.882352941176471
"goodnight",731.058823529412,1
"goods",613.030303030303,0.96969696969697
"goodwill",767.575757575758,0.96969696969697
"goody",805.764705882353,0.764705882352941
"gooey",794.387096774194,0.645161290322581
"goof",687.085714285714,0.942857142857143
"goofed",802.090909090909,0.818181818181818
"goofy",671.969696969697,0.939393939393939
"googly",878.212121212121,0.636363636363636
"goon",833.090909090909,0.606060606060606
"goose",718.647058823529,1
"gooseberry",834.806451612903,0.741935483870968
"goosestep",1033.53333333333,0.666666666666667
"gopher",635.176470588235,0.705882352941177
"gore",723.424242424242,0.939393939393939
"gorge",724.181818181818,0.878787878787879
"gorgeous",670.181818181818,0.939393939393939
"gorgeously",896.088235294118,0.941176470588235
"gorges",768.121212121212,0.757575757575758
"gorging",746.6875,0.8125
"gorgonzola",983.413793103448,0.482758620689655
"gorilla",639.085714285714,1
"gory",741.8125,0.8125
"gosh",793.735294117647,0.705882352941177
"gosling",809.363636363636,0.212121212121212
"gospel",722.30303030303,1
"gospels",693.514285714286,0.942857142857143
"gossamer",824.057142857143,0.314285714285714
"gossip",597.878787878788,1
"gossiped",914.5,0.84375
"gossiping",687.677419354839,0.870967741935484
"got",650.709677419355,1
"gothicism",869.46875,0.65625
"gotta",755.903225806452,0.838709677419355
"gotten",735.647058823529,0.852941176470588
"gouge",830.515151515152,0.727272727272727
"gouged",838.666666666667,0.545454545454545
"gouging",836.666666666667,0.606060606060606
"goulash",846.147058823529,0.617647058823529
"gourd",721.705882352941,0.529411764705882
"gourmet",746.727272727273,0.96969696969697
"gourmet's",830.352941176471,0.941176470588235
"gourmets",863.882352941176,0.970588235294118
"gout",789.818181818182,0.545454545454545
"govern",757,0.90625
"governance",806.454545454545,0.939393939393939
"governed",761.060606060606,1
"governess",799.9375,0.875
"governing",790.34375,0.96875
"government",664.787878787879,0.96969696969697
"government's",839.272727272727,0.939393939393939
"governmental",859.151515151515,0.96969696969697
"governmentally",1002.13333333333,0.9
"governments",786.40625,1
"governor",760,1
"governor's",769.096774193548,1
"governors",796.029411764706,0.970588235294118
"governs",755.470588235294,1
"gown",761.46875,1
"gowned",978.941176470588,0.588235294117647
"gowns",792.727272727273,0.848484848484849
"grab",575.636363636364,0.939393939393939
"grabbed",635.727272727273,0.909090909090909
"grabbing",720.606060606061,1
"grabs",607.15625,0.9375
"grace",586.78125,0.96875
"graced",698.787878787879,0.96969696969697
"graceful",616.34375,0.96875
"gracefully",696.366666666667,1
"graceless",750,1
"graces",654.272727272727,0.96969696969697
"gracias",1074.75,0.34375
"gracious",721.088235294118,1
"graciously",711.09375,0.875
"grad",750.666666666667,0.878787878787879
"gradation",919.060606060606,0.606060606060606
"gradations",944.586206896552,0.482758620689655
"grade",551.909090909091,1
"graded",712.090909090909,0.909090909090909
"grader",765.939393939394,0.848484848484849
"grades",605.529411764706,1
"gradient",753.117647058824,0.882352941176471
"gradients",923.606060606061,0.666666666666667
"grading",734.147058823529,0.941176470588235
"grads",792.09375,0.875
"gradual",805.969696969697,0.909090909090909
"gradualist",902.757575757576,0.878787878787879
"gradually",669.939393939394,1
"graduate",589.5625,1
"graduated",650.176470588235,1
"graduates",642.794117647059,0.970588235294118
"graduating",734.5625,0.96875
"graduation",661.90625,1
"graffiti",720.258064516129,0.903225806451613
"graft",829.787878787879,0.484848484848485
"grail",902.214285714286,0.714285714285714
"grain",621.545454545455,0.96969696969697
"graining",844.129032258065,0.903225806451613
"grains",625.527777777778,0.972222222222222
"gram",651.742857142857,0.914285714285714
"grammar",681.514285714286,0.914285714285714
"grammarian",972,0.413793103448276
"grammarians",1011.45161290323,0.419354838709677
"grammatic",878.647058823529,0.882352941176471
"grammatical",743.34375,0.96875
"grammatically",884.545454545455,0.96969696969697
"gramophone",855.03125,0.1875
"grams",713.625,0.9375
"granary",874.485714285714,0.257142857142857
"grand",608.242424242424,0.96969696969697
"grandad",914.967741935484,0.612903225806452
"grandaunt",887,0.214285714285714
"grandchild",758.818181818182,0.939393939393939
"grandchildren",796.65625,0.875
"granddaughter",813.064516129032,0.967741935483871
"grander",769.733333333333,0.666666666666667
"grandeur",851.666666666667,0.636363636363636
"grandfather",707.333333333333,1
"grandfathers",731,0.967741935483871
"grandiloquent",950.3,0.2
"grandiose",793.25,0.5625
"grandly",783.454545454545,0.787878787878788
"grandma",705.606060606061,0.939393939393939
"grandma's",654.939393939394,1
"grandmother",749.911764705882,1
"grandmother's",803,1
"grandmothers",777.69696969697,0.96969696969697
"grandnephew",939.1875,0.8125
"grandniece",1030.73333333333,0.533333333333333
"grandpa",678.147058823529,0.970588235294118
"grandparent",690.264705882353,0.941176470588235
"grandparents",724.969696969697,1
"grands",657.4375,0.84375
"grandson",690.818181818182,0.96969696969697
"grandsons",768.40625,0.96875
"grandstand",867.03125,0.90625
"granduncle",884.657142857143,0.142857142857143
"grange",947.5,0.40625
"granite",746.28125,0.96875
"granite's",866.516129032258,0.838709677419355
"granny",763.638888888889,0.916666666666667
"granny's",747.647058823529,1
"grant",608.657142857143,1
"granted",630.176470588235,1
"granting",747.090909090909,0.939393939393939
"grants",616.566666666667,0.966666666666667
"granular",755.21875,0.59375
"granulate",872.090909090909,0.757575757575758
"granule",803.53125,0.5625
"granules",794.322580645161,0.483870967741935
"grape",588.272727272727,0.96969696969697
"grapefruit",713.454545454545,1
"grapes",591.909090909091,1
"grapevine",788.25,0.875
"grapevines",728.363636363636,1
"graph",674.363636363636,1
"graphed",721.387096774194,0.903225806451613
"graphic",663.939393939394,1
"graphical",723.212121212121,0.96969696969697
"graphically",766.272727272727,0.939393939393939
"graphite",794.272727272727,0.878787878787879
"graphs",655.323529411765,1
"grapple",759.375,0.59375
"grappled",853.060606060606,0.787878787878788
"grappling",758.363636363636,0.787878787878788
"grasp",627.3,1
"grasped",699.8125,0.96875
"grasping",648.823529411765,0.941176470588235
"grass",563.235294117647,1
"grassed",737.333333333333,0.848484848484849
"grasses",666.484848484848,0.96969696969697
"grassfire",846.151515151515,0.818181818181818
"grasshopper",711.833333333333,1
"grasshoppers",657.666666666667,0.96969696969697
"grassland",731.818181818182,1
"grasslands",660.882352941176,1
"grassroots",742.090909090909,0.878787878787879
"grassy",754.545454545455,0.909090909090909
"grate",699,0.939393939393939
"grated",759,0.96969696969697
"grateful",576.8125,0.96875
"gratefully",773.75,0.875
"grater",940.212121212121,0.515151515151515
"gratification",771.828571428571,0.971428571428571
"gratified",826.029411764706,0.941176470588235
"gratify",715.9375,0.96875
"gratifying",744.323529411765,0.941176470588235
"gratifyingly",1018.4375,0.71875
"grating",789.848484848485,0.878787878787879
"gratingly",994.939393939394,0.545454545454545
"gratings",908.942857142857,0.6
"gratis",815.387096774194,0.483870967741935
"gratitude",680.515151515152,1
"gratuitous",902.3125,0.84375
"gratuity",855.966666666667,0.866666666666667
"grave",641.515151515152,0.96969696969697
"gravel",603.818181818182,0.96969696969697
"gravely",708.34375,0.90625
"graven",799.65625,0.625
"graver",812.1875,0.65625
"graves",640.787878787879,0.96969696969697
"gravest",868.909090909091,0.696969696969697
"gravestone",695.676470588235,0.970588235294118
"graveyard",708.848484848485,0.96969696969697
"graveyards",713.34375,0.96875
"gravitation",773.96875,0.90625
"gravitational",984.764705882353,0.852941176470588
"gravity",639.676470588235,1
"gravy",723.727272727273,1
"gray",567.676470588235,1
"graybeard",970.823529411765,0.882352941176471
"graybeards",1036.06060606061,0.757575757575758
"grayed",782.5625,0.65625
"grayer",898.741935483871,0.258064516129032
"graying",793.363636363636,0.818181818181818
"graze",682.909090909091,0.939393939393939
"grazed",738.794117647059,0.852941176470588
"grazing",695.794117647059,0.970588235294118
"grease",623.636363636364,0.96969696969697
"greased",647.794117647059,0.970588235294118
"greasepaint",874.65625,0.65625
"greaseproof",980.030303030303,0.696969696969697
"greaser",758.352941176471,0.911764705882353
"greases",820.272727272727,1
"greasy",594.852941176471,0.970588235294118
"great",605.46875,1
"greater",605.441176470588,0.970588235294118
"greatest",628.117647058824,1
"greatly",671.257142857143,0.971428571428571
"greatness",729.193548387097,0.967741935483871
"greed",686.205882352941,0.970588235294118
"greedily",693.757575757576,0.939393939393939
"greedy",733.896551724138,1
"green",562.533333333333,1
"green's",677.741935483871,1
"greenback",715.212121212121,0.96969696969697
"greenery",757.4375,0.875
"greenest",851,0.617647058823529
"greengrocer",1039.51515151515,0.515151515151515
"greenhorn",924.424242424242,0.878787878787879
"greenhouse",616.454545454545,1
"greenhouses",715.371428571429,0.942857142857143
"greening",807.882352941176,0.735294117647059
"greenish",741.5,0.941176470588235
"greenleaf",798.909090909091,0.878787878787879
"greenly",903.6,0.833333333333333
"greenness",958.970588235294,0.588235294117647
"greenroom",768.529411764706,0.941176470588235
"greens",625.371428571429,1
"greet",774.666666666667,0.727272727272727
"greeted",654.41935483871,1
"greeting",590.515151515152,0.939393939393939
"greetings",615.454545454545,0.96969696969697
"greets",789.971428571429,0.828571428571429
"gregarious",942.848484848485,0.606060606060606
"gremlin",766.030303030303,0.727272727272727
"grenade",815.060606060606,0.878787878787879
"grenades",847.78125,0.75
"grenadier",1032.16666666667,0.333333333333333
"grenadine",884.344827586207,0.620689655172414
"grew",655.848484848485,0.909090909090909
"grey",729.1875,0.96875
"grey's",823.333333333333,0.848484848484849
"greybeard",979.205882352941,0.764705882352941
"greyhound",758.764705882353,1
"greying",741.617647058824,0.794117647058823
"grid",655,0.939393939393939
"griddle",797.1,0.766666666666667
"gridiron",850.903225806452,0.387096774193548
"grief",611.147058823529,1
"grievance",648.333333333333,0.96969696969697
"grievances",783.333333333333,0.909090909090909
"grieve",687.029411764706,0.970588235294118
"grieving",713.393939393939,0.939393939393939
"grievous",800.387096774194,0.838709677419355
"griffin",798.125,0.78125
"griffin's",951.69696969697,0.636363636363636
"griffon",691.181818181818,0.121212121212121
"grill",598.058823529412,0.970588235294118
"grille",927.0625,0.40625
"grilled",627.441176470588,0.970588235294118
"grillework",1042.77419354839,0.225806451612903
"grim",670.30303030303,0.96969696969697
"grimace",769.647058823529,0.823529411764706
"grimaced",770.151515151515,0.787878787878788
"grime",815.30303030303,0.727272727272727
"grimed",893.75,0.6875
"grimly",773.65625,0.875
"grimmer",828.272727272727,0.545454545454545
"grimness",823.878787878788,0.757575757575758
"grimy",775.529411764706,0.735294117647059
"grin",656,0.970588235294118
"grind",611.121212121212,0.939393939393939
"grinder",671.411764705882,0.882352941176471
"grinders",802.806451612903,0.838709677419355
"grinding",665.181818181818,0.96969696969697
"grindings",805.212121212121,0.696969696969697
"grinds",733.090909090909,0.939393939393939
"grindstone",810.735294117647,0.911764705882353
"gringo",772.617647058824,0.264705882352941
"grinned",841.69696969697,0.878787878787879
"grinning",703.529411764706,0.970588235294118
"grins",681.794117647059,0.882352941176471
"grip",662.333333333333,1
"gripe",657.969696969697,0.878787878787879
"gripes",671.59375,0.9375
"gripped",704.285714285714,1
"gripping",804.588235294118,0.970588235294118
"grips",662.363636363636,0.939393939393939
"grisly",853.382352941176,0.529411764705882
"grist",818.5,0.3125
"gristle",792.71875,0.5625
"gristly",854.4375,0.53125
"gristmill",819.84375,0.25
"grit",753.064516129032,0.903225806451613
"grits",708.818181818182,0.757575757575758
"gritty",725.866666666667,0.866666666666667
"grizzled",727.969696969697,0.939393939393939
"grizzly",701.5,1
"groan",705.764705882353,0.911764705882353
"groaned",813.375,0.875
"groaning",821.205882352941,0.911764705882353
"groat",822.8125,0.15625
"grocer",779.411764705882,0.911764705882353
"grocer's",774.323529411765,0.941176470588235
"groceries",735.764705882353,1
"grocers",806.9375,0.84375
"grocery",666.529411764706,1
"groggy",769.970588235294,0.852941176470588
"groin",765.625,0.875
"groom",716.5625,0.90625
"groomed",647.323529411765,1
"grooming",710.272727272727,0.909090909090909
"grooms",635.666666666667,0.96969696969697
"groomsmen",930.705882352941,0.823529411764706
"groove",594.272727272727,0.909090909090909
"grooved",675.645161290323,0.967741935483871
"grooves",705.805555555556,1
"groovy",635.441176470588,0.970588235294118
"grope",795.771428571429,0.8
"groped",773.545454545455,0.727272727272727
"groping",839.757575757576,0.787878787878788
"gross",592.294117647059,0.970588235294118
"grossly",765.970588235294,0.911764705882353
"grotesque",842.6875,0.875
"grotesquely",846.027777777778,0.666666666666667
"grotesques",821.212121212121,0.818181818181818
"grotto",730.193548387097,0.483870967741935
"grottoes",827.969696969697,0.151515151515152
"grouch",825.575757575758,0.818181818181818
"grouchy",642.125,0.96875
"ground",540.65625,0.96875
"grounded",692.818181818182,1
"grounder",774.290322580645,0.935483870967742
"groundhog",769.882352941176,0.970588235294118
"grounding",676.225806451613,1
"groundless",679.181818181818,1
"grounds",628.545454545455,1
"groundsman",846.818181818182,0.909090909090909
"groundwork",763.606060606061,0.939393939393939
"group",575.117647058824,0.941176470588235
"group's",644.852941176471,1
"grouped",766.588235294118,0.941176470588235
"groupie",805.441176470588,0.823529411764706
"grouping",712.84375,0.875
"groupings",788.941176470588,0.941176470588235
"groups",582.628571428571,1
"grouse",826.677419354839,0.419354838709677
"grove",746.212121212121,0.909090909090909
"grovel",766.064516129032,0.838709677419355
"grovelike",945.258064516129,0.548387096774194
"groveling",887.46875,0.875
"groves",775.212121212121,0.939393939393939
"grow",586.794117647059,1
"grower",780.838709677419,0.806451612903226
"growers",729.8125,0.71875
"growing",641.28125,1
"growl",643.029411764706,0.911764705882353
"growled",727.875,0.9375
"growling",709.828571428571,0.971428571428571
"grown",637.53125,0.96875
"grownups",724.055555555556,0.944444444444444
"grows",594.151515151515,0.96969696969697
"growth",572.0625,1
"growths",678,0.939393939393939
"grub",694.823529411765,0.882352941176471
"grubby",886.363636363636,0.696969696969697
"grubs",798.030303030303,0.787878787878788
"grudge",669.363636363636,0.96969696969697
"grudges",749.59375,0.90625
"grudgingly",988.612903225806,0.806451612903226
"gruel",694.970588235294,0.852941176470588
"gruesome",742.8,0.942857142857143
"gruff",774.71875,0.5625
"grumble",738.233333333333,0.966666666666667
"grumbled",669.235294117647,0.911764705882353
"grumbling",795.69696969697,0.909090909090909
"grumpy",691.264705882353,0.970588235294118
"grunt",749.84375,0.9375
"grunted",819.647058823529,1
"grunting",691.935483870968,0.741935483870968
"guano",651.647058823529,0.147058823529412
"guarantee",740.787878787879,1
"guaranteed",722.9375,1
"guarantees",775.096774193548,0.903225806451613
"guaranty",938.875,0.3125
"guard",633.969696969697,0.909090909090909
"guard's",660.764705882353,0.970588235294118
"guarded",743.030303030303,1
"guardedness",978.787878787879,0.666666666666667
"guardhouse",785.71875,0.875
"guardian",669.735294117647,1
"guardians",707.352941176471,0.941176470588235
"guardianship",929.90625,0.96875
"guarding",704.969696969697,0.96969696969697
"guardrail",914.838709677419,0.548387096774194
"guardroom",997.787878787879,0.666666666666667
"guards",638.441176470588,1
"guardsman",810.757575757576,0.939393939393939
"guava",765.757575757576,0.606060606060606
"gubernatorial",970.833333333333,0.333333333333333
"guerilla",794.65625,0.8125
"guerrilla",825.764705882353,0.794117647058823
"guerrillas",848.09375,0.90625
"guess",597.625,1
"guessed",689.28125,1
"guesses",777.676470588235,0.941176470588235
"guessing",614.939393939394,1
"guesstimate",1021.46875,0.5625
"guesswork",778.333333333333,0.939393939393939
"guest",630.257142857143,1
"guesthouse",742.117647058824,0.911764705882353
"guestroom",864.757575757576,0.939393939393939
"guests",629.774193548387,1
"guffaw",781.911764705882,0.323529411764706
"guffaws",712,0.290322580645161
"guidance",730.228571428571,0.971428571428571
"guide",601.323529411765,1
"guide's",609.970588235294,1
"guidebook",732.129032258065,1
"guided",662.235294117647,0.941176470588235
"guidelines",711.794117647059,0.970588235294118
"guideposts",927.727272727273,0.909090909090909
"guides",646.625,1
"guiding",751,0.9
"guild",740.34375,0.78125
"guilder",888.333333333333,0.575757575757576
"guildhall",989.967741935484,0.225806451612903
"guile",835.411764705882,0.617647058823529
"guileless",861.176470588235,0.441176470588235
"guillotine",877.69696969697,0.575757575757576
"guilt",607.852941176471,1
"guiltiness",934.852941176471,0.941176470588235
"guiltless",791.470588235294,0.941176470588235
"guilty",579.393939393939,1
"guise",738.393939393939,0.545454545454545
"guises",714.242424242424,0.484848484848485
"guitar",609.78125,1
"guitarist",686.424242424242,0.939393939393939
"guitars",663.03125,0.96875
"gulch",791.117647058824,0.5
"gulf",747.193548387097,0.903225806451613
"gulf's",811.333333333333,0.916666666666667
"gull",701.363636363636,0.878787878787879
"gulled",827.41935483871,0.483870967741935
"gullet",817.096774193548,0.612903225806452
"gullibility",893,0.75
"gullible",714.151515151515,0.909090909090909
"gullies",865.181818181818,0.666666666666667
"gulling",724.193548387097,0.451612903225806
"gully",842.647058823529,0.794117647058823
"gulp",692.411764705882,0.911764705882353
"gulped",680.818181818182,0.818181818181818
"gulps",755.5625,0.90625
"gum",633.352941176471,0.911764705882353
"gumbo",811.266666666667,0.933333333333333
"gumdrop",823.333333333333,0.848484848484849
"gumming",859.393939393939,0.545454545454545
"gummy",795.909090909091,0.818181818181818
"gumption",734.514285714286,0.371428571428571
"gums",656.151515151515,0.878787878787879
"gumshoe",892.21875,0.625
"gun",579.4375,0.96875
"gun's",642.911764705882,1
"gunbarrel",768.466666666667,0.766666666666667
"gunboat",829.09375,0.875
"gunfighter",776.133333333333,0.9
"gunfights",782.818181818182,0.96969696969697
"gunfire",655.090909090909,0.96969696969697
"gunflint",997.28125,0.34375
"gunk",705.34375,0.25
"gunman",679.78125,0.875
"gunmen",774.545454545455,0.878787878787879
"gunmetal",891.2,0.6
"gunner",786.333333333333,0.727272727272727
"gunners",774.657142857143,0.628571428571429
"gunnery",788.129032258065,0.419354838709677
"gunning",776.709677419355,0.806451612903226
"gunny",794.5,0.235294117647059
"gunnysack",847.470588235294,0.558823529411765
"gunplay",862.705882352941,0.911764705882353
"gunpoint",782.176470588235,0.911764705882353
"gunpowder",793.764705882353,0.911764705882353
"gunroom",800.941176470588,0.911764705882353
"gunrunner",914.46875,0.65625
"guns",568.705882352941,1
"gunshot",619.096774193548,0.967741935483871
"gunslinger",947.875,0.90625
"gunsmith",817.363636363636,0.878787878787879
"gunwale",807.878787878788,0.303030303030303
"guppy",896.806451612903,0.612903225806452
"gurgle",790.382352941176,0.823529411764706
"guru",813.529411764706,0.647058823529412
"gush",788.454545454545,0.818181818181818
"gushed",842.454545454545,0.878787878787879
"gusher",785.34375,0.75
"gushy",781.575757575758,0.939393939393939
"gussets",780.147058823529,0.235294117647059
"gust",688.514285714286,0.828571428571429
"gustatory",1002.86206896552,0.241379310344828
"gusto",822.029411764706,0.588235294117647
"gusts",770.53125,0.78125
"gusty",710.060606060606,0.96969696969697
"gut",691.545454545455,0.909090909090909
"gutless",858.212121212121,0.848484848484849
"guts",621.3125,1
"gutsy",742.242424242424,0.848484848484849
"gutted",789.764705882353,0.735294117647059
"gutter",772.333333333333,0.933333333333333
"guttered",814.575757575758,0.757575757575758
"gutters",739.212121212121,0.939393939393939
"guttersnipe",931.294117647059,0.205882352941176
"guttural",808.878787878788,0.454545454545455
"guy",587.424242424242,1
"guy's",663.857142857143,1
"guys",616.735294117647,0.970588235294118
"guzzle",763.636363636364,0.787878787878788
"guzzled",737.903225806452,0.774193548387097
"guzzler",762.606060606061,0.636363636363636
"gym",679.029411764706,0.941176470588235
"gymnasium",790.068965517241,0.896551724137931
"gymnast",791.566666666667,0.866666666666667
"gymnastic",727.294117647059,0.970588235294118
"gymnastics",731.242424242424,1
"gymnasts",918.4,0.8
"gyms",668.972222222222,0.916666666666667
"gynecological",988.354838709677,0.67741935483871
"gynecologist",1024.73333333333,0.8
"gynecologists",925.193548387097,0.806451612903226
"gyp",720.647058823529,0.0588235294117647
"gypsies",687.676470588235,0.970588235294118
"gypsum",781.28125,0.4375
"gypsy",723.5625,0.9375
"gyrate",897.625,0.375
"gyration",832.451612903226,0.32258064516129
"gyrations",937.354838709677,0.32258064516129
"gyro",690.636363636364,0.818181818181818
"gyros",704.4375,0.8125
"gyroscope",887.914285714286,0.542857142857143
"gyroscopes",833.411764705882,0.588235294117647
"haberdasheries",1082.125,0.40625
"haberdashery",1005.33333333333,0.3
"habilitate",982.066666666667,0.566666666666667
"habit",633.666666666667,0.939393939393939
"habitable",912.548387096774,0.903225806451613
"habitants",824.53125,0.9375
"habitat",710.382352941176,1
"habitation",848.382352941176,0.970588235294118
"habits",623.647058823529,1
"habitual",722.677419354839,0.967741935483871
"habituate",816.657142857143,0.828571428571429
"hacienda",763.40625,0.5
"hack",673.84375,0.875
"hacked",619.9,0.9
"hackers",723.529411764706,0.970588235294118
"hacking",697.828571428571,1
"hackles",766,0.75
"hackney",872.333333333333,0.515151515151515
"hacksaw",791.515151515152,0.757575757575758
"hackwork",1024.96774193548,0.516129032258065
"had",643.764705882353,0.970588235294118
